filename	video_id	emotion	emotion_id	intensity_level	mode
A413_det_v_3	A413	determination	2	3	v
A413_det_v_4	A413	determination	2	4	v
A413_disa_p_1	A413	disappointment	37	1	p
A413_disa_p_2	A413	disappointment	37	2	p
A413_disa_p_3	A413	disappointment	37	3	p
A413_disa_p_4	A413	disappointment	37	4	p
A413_disa_v_1	A413	disappointment	37	1	v
A413_disa_v_2	A413	disappointment	37	2	v
A413_disa_v_3	A413	disappointment	37	3	v
A413_disa_v_4	A413	disappointment	37	4	v
A413_dou_p_1	A413	doubt	3	1	p
A413_dou_p_2	A413	doubt	3	2	p
A413_dou_p_3	A413	doubt	3	3	p
A413_dou_p_4	A413	doubt	3	4	p
A413_dou_v_1	A413	doubt	3	1	v
A413_dou_v_2	A413	doubt	3	2	v
A413_dou_v_3	A413	doubt	3	3	v
A413_dou_v_4	A413	doubt	3	4	v
A413_gra_p_1	A413	gratitude	7	1	p
A413_gra_p_2	A413	gratitude	7	2	p
A413_gra_p_3	A413	gratitude	7	3	p
A413_gra_p_4	A413	gratitude	7	4	p
A413_gra_v_1	A413	gratitude	7	1	v
A413_gra_v_2	A413	gratitude	7	2	v
A413_gra_v_3	A413	gratitude	7	3	v
A413_gra_v_4	A413	gratitude	7	4	v
A413_int_p_1	A413	interest_curiosity	29	1	p
A413_int_p_2	A413	interest_curiosity	29	2	p
A413_int_p_3	A413	interest_curiosity	29	3	p
A413_int_p_4	A413	interest_curiosity	29	4	p
A413_int_v_1	A413	interest_curiosity	29	1	v
A413_int_v_2_e	A413	interest_curiosity	29	2	v
A413_int_v_3	A413	interest_curiosity	29	3	v
A413_int_v_4	A413	interest_curiosity	29	4	v
A417_bor_p_1	A417	boredom	26	1	p
A417_bor_p_2	A417	boredom	26	2	p
A417_bor_p_4	A417	boredom	26	4	p
A417_bor_v_1	A417	boredom	26	1	v
A417_bor_v_2	A417	boredom	26	2	v
A417_bor_v_3	A417	boredom	26	3	v
A417_bor_v_4	A417	boredom	26	4	v
A417_conc_p_1	A417	concentration	27	1	p
A417_conc_p_2	A417	concentration	27	2	p
A417_conc_p_3	A417	concentration	27	3	p
A417_conc_p_4	A417	concentration	27	4	p
A417_conc_v_1	A417	concentration	27	1	v
A417_conc_v_2	A417	concentration	27	2	v
A417_conc_v_3	A417	concentration	27	3	v
A417_conc_v_4	A417	concentration	27	4	v
A417_conf_p_1	A417	confusion	1	1	p
A417_conf_p_2	A417	confusion	1	2	p
A417_conf_p_3	A417	confusion	1	3	p
A417_conf_p_4	A417	confusion	1	4	p
A417_conf_v_1	A417	confusion	1	1	v
A417_conf_v_2	A417	confusion	1	2	v
A417_conf_v_3	A417	confusion	1	3	v
A417_conf_v_4	A417	confusion	1	4	v
A417_det_p_1	A417	determination	2	1	p
A417_det_p_4	A417	determination	2	4	p
A417_det_v_1	A417	determination	2	1	v
A417_det_v_2	A417	determination	2	2	v
A417_det_v_3	A417	determination	2	3	v
A417_det_v_4	A417	determination	2	4	v
A417_disa_p_1	A417	disappointment	37	1	p
A417_disa_p_2	A417	disappointment	37	2	p
A417_disa_p_3	A417	disappointment	37	3	p
A417_disa_p_4	A417	disappointment	37	4	p
A417_disa_v_1	A417	disappointment	37	1	v
A417_disa_v_2	A417	disappointment	37	2	v
A417_disa_v_3	A417	disappointment	37	3	v
A417_disa_v_4	A417	disappointment	37	4	v
A417_dou_p_1	A417	doubt	3	1	p
A417_dou_p_2	A417	doubt	3	2	p
A417_dou_p_3	A417	doubt	3	3	p
A417_dou_p_4	A417	doubt	3	4	p
A417_dou_v_1	A417	doubt	3	1	v
A417_dou_v_2	A417	doubt	3	2	v
A417_dou_v_4	A417	doubt	3	4	v
A417_gra_p_1	A417	gratitude	7	1	p
A417_gra_p_4	A417	gratitude	7	4	p
A417_gra_v_1	A417	gratitude	7	1	v
A417_gra_v_2	A417	gratitude	7	2	v
A417_gra_v_3	A417	gratitude	7	3	v
A417_gra_v_4	A417	gratitude	7	4	v
A417_int_p_1	A417	interest_curiosity	29	1	p
A417_int_p_2	A417	interest_curiosity	29	2	p
A417_int_p_4	A417	interest_curiosity	29	4	p
A417_int_v_1	A417	interest_curiosity	29	1	v
A417_int_v_2	A417	interest_curiosity	29	2	v
A417_int_v_3	A417	interest_curiosity	29	3	v
A417_int_v_4	A417	interest_curiosity	29	4	v
A424_bor_p_1	A424	boredom	26	1	p
A424_bor_p_2	A424	boredom	26	2	p
A424_bor_p_3	A424	boredom	26	3	p
A424_bor_p_4	A424	boredom	26	4	p
A424_bor_v_1	A424	boredom	26	1	v
A424_bor_v_2	A424	boredom	26	2	v
A424_bor_v_3	A424	boredom	26	3	v
A424_bor_v_4	A424	boredom	26	4	v
A424_conc_p_1	A424	concentration	27	1	p
A424_conc_p_2	A424	concentration	27	2	p
A424_conc_p_3	A424	concentration	27	3	p
A424_conc_p_4	A424	concentration	27	4	p
A424_conc_v_1	A424	concentration	27	1	v
A424_conc_v_2	A424	concentration	27	2	v
A424_conc_v_3	A424	concentration	27	3	v
A424_conc_v_4	A424	concentration	27	4	v
A424_conf_p_1	A424	confusion	1	1	p
A424_conf_p_2	A424	confusion	1	2	p
A424_conf_p_3	A424	confusion	1	3	p
A424_conf_p_4	A424	confusion	1	4	p
A424_conf_v_1	A424	confusion	1	1	v
A424_conf_v_2	A424	confusion	1	2	v
A424_conf_v_3	A424	confusion	1	3	v
A424_conf_v_4	A424	confusion	1	4	v
A424_det_p_1	A424	determination	2	1	p
A424_det_p_2	A424	determination	2	2	p
A424_det_p_3	A424	determination	2	3	p
A424_det_p_4	A424	determination	2	4	p
A424_det_v_1	A424	determination	2	1	v
A424_det_v_4	A424	determination	2	4	v
A424_disa_p_1	A424	disappointment	37	1	p
A424_disa_p_2	A424	disappointment	37	2	p
A424_disa_p_3	A424	disappointment	37	3	p
A424_disa_p_4	A424	disappointment	37	4	p
A424_disa_v_1	A424	disappointment	37	1	v
A424_disa_v_2	A424	disappointment	37	2	v
A424_disa_v_3	A424	disappointment	37	3	v
A424_disa_v_4	A424	disappointment	37	4	v
A424_dou_p_1	A424	doubt	3	1	p
A424_dou_p_2	A424	doubt	3	2	p
A424_dou_p_3	A424	doubt	3	3	p
A424_dou_p_4	A424	doubt	3	4	p
A424_dou_v_1	A424	doubt	3	1	v
A424_dou_v_2	A424	doubt	3	2	v
A424_dou_v_3	A424	doubt	3	3	v
A424_dou_v_4	A424	doubt	3	4	v
A424_gra_p_1	A424	gratitude	7	1	p
A424_gra_p_3	A424	gratitude	7	3	p
A424_gra_p_4	A424	gratitude	7	4	p
A424_gra_v_1	A424	gratitude	7	1	v
A424_gra_v_2	A424	gratitude	7	2	v
A424_gra_v_3	A424	gratitude	7	3	v
A424_gra_v_4	A424	gratitude	7	4	v
A424_int_p_1	A424	interest_curiosity	29	1	p
A424_int_p_2	A424	interest_curiosity	29	2	p
A424_int_p_3	A424	interest_curiosity	29	3	p
A424_int_p_4	A424	interest_curiosity	29	4	p
A424_int_v_1	A424	interest_curiosity	29	1	v
A424_int_v_3	A424	interest_curiosity	29	3	v
A424_int_v_4	A424	interest_curiosity	29	4	v
A425_bor_p_1	A425	boredom	26	1	p
A425_bor_p_2	A425	boredom	26	2	p
A425_bor_p_3	A425	boredom	26	3	p
A425_bor_p_4	A425	boredom	26	4	p
A425_bor_v_1	A425	boredom	26	1	v
A425_bor_v_2	A425	boredom	26	2	v
A425_bor_v_3	A425	boredom	26	3	v
A425_bor_v_4	A425	boredom	26	4	v
A425_conc_p_1	A425	concentration	27	1	p
A425_conc_p_2	A425	concentration	27	2	p
A425_conc_p_3	A425	concentration	27	3	p
A425_conc_p_4	A425	concentration	27	4	p
A425_conc_v_1	A425	concentration	27	1	v
A425_conc_v_2	A425	concentration	27	2	v
A425_conc_v_3	A425	concentration	27	3	v
A425_conc_v_4	A425	concentration	27	4	v
A425_conf_p_1	A425	confusion	1	1	p
A425_conf_p_2	A425	confusion	1	2	p
A425_conf_p_3	A425	confusion	1	3	p
A425_conf_p_4_e	A425	confusion	1	4	p
A425_conf_v_1	A425	confusion	1	1	v
A425_conf_v_2	A425	confusion	1	2	v
A425_conf_v_3	A425	confusion	1	3	v
A425_conf_v_4	A425	confusion	1	4	v
A425_det_p_1	A425	determination	2	1	p
A425_det_p_2	A425	determination	2	2	p
A425_det_p_3	A425	determination	2	3	p
A425_det_p_4	A425	determination	2	4	p
A425_det_v_1	A425	determination	2	1	v
A425_det_v_2	A425	determination	2	2	v
A425_det_v_3	A425	determination	2	3	v
A425_det_v_4	A425	determination	2	4	v
A425_disa_p_1	A425	disappointment	37	1	p
A425_disa_p_2	A425	disappointment	37	2	p
A425_disa_p_3	A425	disappointment	37	3	p
A425_disa_p_4	A425	disappointment	37	4	p
A425_disa_v_1	A425	disappointment	37	1	v
A425_disa_v_2	A425	disappointment	37	2	v
A425_disa_v_3	A425	disappointment	37	3	v
A425_disa_v_4	A425	disappointment	37	4	v
A425_dou_p_1	A425	doubt	3	1	p
A425_dou_p_2	A425	doubt	3	2	p
A425_dou_p_3	A425	doubt	3	3	p
A425_dou_p_4	A425	doubt	3	4	p
A425_dou_v_1	A425	doubt	3	1	v
A425_dou_v_3	A425	doubt	3	3	v
A425_dou_v_4	A425	doubt	3	4	v
A425_gra_p_1	A425	gratitude	7	1	p
A425_gra_p_2	A425	gratitude	7	2	p
A425_gra_p_3	A425	gratitude	7	3	p
A425_gra_p_4	A425	gratitude	7	4	p
A425_gra_v_1	A425	gratitude	7	1	v
A425_gra_v_2	A425	gratitude	7	2	v
A425_gra_v_3	A425	gratitude	7	3	v
A425_gra_v_4	A425	gratitude	7	4	v
A425_int_p_1	A425	interest_curiosity	29	1	p
A425_int_p_2	A425	interest_curiosity	29	2	p
A425_int_p_3	A425	interest_curiosity	29	3	p
A425_int_p_4	A425	interest_curiosity	29	4	p
A425_int_v_1	A425	interest_curiosity	29	1	v
A425_int_v_2	A425	interest_curiosity	29	2	v
A425_int_v_3	A425	interest_curiosity	29	3	v
A425_int_v_4	A425	interest_curiosity	29	4	v
A426_bor_p_1	A426	boredom	26	1	p
A426_bor_p_2	A426	boredom	26	2	p
A426_bor_p_4	A426	boredom	26	4	p
A426_bor_v_1	A426	boredom	26	1	v
A426_bor_v_2	A426	boredom	26	2	v
A426_bor_v_3	A426	boredom	26	3	v
A426_bor_v_4	A426	boredom	26	4	v
A426_conc_p_1	A426	concentration	27	1	p
A426_conc_p_3	A426	concentration	27	3	p
A426_conc_p_4	A426	concentration	27	4	p
A426_conc_v_1	A426	concentration	27	1	v
A426_conc_v_2	A426	concentration	27	2	v
A426_conc_v_4	A426	concentration	27	4	v
A426_conf_p_1	A426	confusion	1	1	p
A426_conf_p_2	A426	confusion	1	2	p
A426_conf_p_3	A426	confusion	1	3	p
A426_conf_p_4	A426	confusion	1	4	p
A426_conf_v_1	A426	confusion	1	1	v
A426_conf_v_2	A426	confusion	1	2	v
A426_conf_v_4	A426	confusion	1	4	v
A426_det_p_1	A426	determination	2	1	p
A426_det_p_3	A426	determination	2	3	p
A426_det_p_4	A426	determination	2	4	p
A426_det_v_1	A426	determination	2	1	v
A426_det_v_2	A426	determination	2	2	v
A426_det_v_3	A426	determination	2	3	v
A426_det_v_4	A426	determination	2	4	v
A426_disa_p_1	A426	disappointment	37	1	p
A426_disa_p_2	A426	disappointment	37	2	p
A426_disa_p_3	A426	disappointment	37	3	p
A426_disa_p_4	A426	disappointment	37	4	p
A426_disa_v_1	A426	disappointment	37	1	v
A426_disa_v_2	A426	disappointment	37	2	v
A426_disa_v_3	A426	disappointment	37	3	v
A426_disa_v_4	A426	disappointment	37	4	v
A426_dou_p_1	A426	doubt	3	1	p
A426_dou_p_3	A426	doubt	3	3	p
A426_dou_p_4	A426	doubt	3	4	p
A426_dou_v_1	A426	doubt	3	1	v
A426_dou_v_2	A426	doubt	3	2	v
A426_dou_v_3	A426	doubt	3	3	v
A426_dou_v_4	A426	doubt	3	4	v
A426_gra_p_1	A426	gratitude	7	1	p
A426_gra_p_2	A426	gratitude	7	2	p
A426_gra_p_3	A426	gratitude	7	3	p
A426_gra_p_4	A426	gratitude	7	4	p
A426_gra_v_1	A426	gratitude	7	1	v
A426_gra_v_2	A426	gratitude	7	2	v
A426_gra_v_4	A426	gratitude	7	4	v
A426_int_p_1	A426	interest_curiosity	29	1	p
A426_int_p_2	A426	interest_curiosity	29	2	p
A426_int_p_3	A426	interest_curiosity	29	3	p
A426_int_p_4	A426	interest_curiosity	29	4	p
A426_int_v_1	A426	interest_curiosity	29	1	v
A426_int_v_2	A426	interest_curiosity	29	2	v
A426_int_v_3	A426	interest_curiosity	29	3	v
A426_int_v_4	A426	interest_curiosity	29	4	v
A427_bor_p_1	A427	boredom	26	1	p
A427_bor_p_2	A427	boredom	26	2	p
A427_bor_p_3	A427	boredom	26	3	p
A427_bor_p_4	A427	boredom	26	4	p
A427_bor_v_1	A427	boredom	26	1	v
A427_bor_v_2	A427	boredom	26	2	v
A427_bor_v_3	A427	boredom	26	3	v
A427_bor_v_4	A427	boredom	26	4	v
A427_conc_p_1	A427	concentration	27	1	p
A427_conc_p_2	A427	concentration	27	2	p
A427_conc_p_3	A427	concentration	27	3	p
A427_conc_p_4	A427	concentration	27	4	p
A427_conc_v_1	A427	concentration	27	1	v
A427_conc_v_2	A427	concentration	27	2	v
A427_conc_v_3	A427	concentration	27	3	v
A427_conc_v_4	A427	concentration	27	4	v
A427_conf_p_1	A427	confusion	1	1	p
A427_conf_p_2	A427	confusion	1	2	p
A427_conf_p_3	A427	confusion	1	3	p
A427_conf_p_4	A427	confusion	1	4	p
A427_conf_v_1	A427	confusion	1	1	v
A427_conf_v_2	A427	confusion	1	2	v
A427_conf_v_3	A427	confusion	1	3	v
A427_conf_v_4	A427	confusion	1	4	v
A427_det_p_1	A427	determination	2	1	p
A427_det_p_2	A427	determination	2	2	p
A427_det_p_3	A427	determination	2	3	p
A427_det_p_4	A427	determination	2	4	p
A427_det_v_1	A427	determination	2	1	v
A427_det_v_2	A427	determination	2	2	v
A427_det_v_3	A427	determination	2	3	v
A427_det_v_4	A427	determination	2	4	v
A427_disa_p_1	A427	disappointment	37	1	p
A427_disa_p_2	A427	disappointment	37	2	p
A427_disa_p_3	A427	disappointment	37	3	p
A427_disa_p_4	A427	disappointment	37	4	p
A427_disa_v_1	A427	disappointment	37	1	v
A427_disa_v_2	A427	disappointment	37	2	v
A427_disa_v_3	A427	disappointment	37	3	v
A427_disa_v_4	A427	disappointment	37	4	v
A427_dou_p_1	A427	doubt	3	1	p
A427_dou_p_2	A427	doubt	3	2	p
A427_dou_p_3	A427	doubt	3	3	p
A427_dou_p_4	A427	doubt	3	4	p
A427_dou_v_1	A427	doubt	3	1	v
A427_dou_v_2	A427	doubt	3	2	v
A427_dou_v_3	A427	doubt	3	3	v
A427_dou_v_4	A427	doubt	3	4	v
A427_gra_p_1	A427	gratitude	7	1	p
A427_gra_p_2	A427	gratitude	7	2	p
A427_gra_p_3	A427	gratitude	7	3	p
A427_gra_p_4	A427	gratitude	7	4	p
A427_gra_v_1	A427	gratitude	7	1	v
A427_gra_v_2	A427	gratitude	7	2	v
A427_gra_v_3	A427	gratitude	7	3	v
A427_gra_v_4	A427	gratitude	7	4	v
A427_int_p_1	A427	interest_curiosity	29	1	p
A427_int_p_2	A427	interest_curiosity	29	2	p
A427_int_p_3	A427	interest_curiosity	29	3	p
A427_int_p_4	A427	interest_curiosity	29	4	p
A427_int_v_1	A427	interest_curiosity	29	1	v
A427_int_v_2	A427	interest_curiosity	29	2	v
A427_int_v_3	A427	interest_curiosity	29	3	v
A427_int_v_4	A427	interest_curiosity	29	4	v
A433_bor_p_1	A433	boredom	26	1	p
A433_bor_p_2	A433	boredom	26	2	p
A433_bor_p_3	A433	boredom	26	3	p
A433_bor_p_4	A433	boredom	26	4	p
A433_bor_v_1	A433	boredom	26	1	v
A433_bor_v_2	A433	boredom	26	2	v
A433_bor_v_3	A433	boredom	26	3	v
A433_bor_v_4	A433	boredom	26	4	v
A433_conc_p_1	A433	concentration	27	1	p
A433_conc_p_2	A433	concentration	27	2	p
A433_conc_p_3	A433	concentration	27	3	p
A433_conc_p_4	A433	concentration	27	4	p
A433_conc_v_1	A433	concentration	27	1	v
A433_conc_v_2	A433	concentration	27	2	v
A433_conc_v_3	A433	concentration	27	3	v
A433_conc_v_4	A433	concentration	27	4	v
A433_conf_p_1	A433	confusion	1	1	p
A433_conf_p_2	A433	confusion	1	2	p
A433_conf_p_3	A433	confusion	1	3	p
A433_conf_p_4	A433	confusion	1	4	p
A433_conf_v_1	A433	confusion	1	1	v
A433_conf_v_2	A433	confusion	1	2	v
A433_conf_v_3	A433	confusion	1	3	v
A433_conf_v_4	A433	confusion	1	4	v
A433_det_p_1	A433	determination	2	1	p
A433_det_p_2	A433	determination	2	2	p
A433_det_p_3	A433	determination	2	3	p
A433_det_p_4	A433	determination	2	4	p
A433_det_v_1	A433	determination	2	1	v
A433_det_v_2	A433	determination	2	2	v
A433_det_v_3	A433	determination	2	3	v
A433_det_v_4	A433	determination	2	4	v
A433_disa_p_1	A433	disappointment	37	1	p
A433_disa_p_2	A433	disappointment	37	2	p
A433_disa_p_3	A433	disappointment	37	3	p
A433_disa_p_4	A433	disappointment	37	4	p
A433_disa_v_1	A433	disappointment	37	1	v
A433_disa_v_2	A433	disappointment	37	2	v
A433_disa_v_3	A433	disappointment	37	3	v
A433_disa_v_4	A433	disappointment	37	4	v
A433_dou_p_1	A433	doubt	3	1	p
A433_dou_p_2	A433	doubt	3	2	p
A433_dou_p_3	A433	doubt	3	3	p
A433_dou_p_4	A433	doubt	3	4	p
A433_dou_v_1	A433	doubt	3	1	v
A433_dou_v_2	A433	doubt	3	2	v
A433_dou_v_3	A433	doubt	3	3	v
A433_dou_v_4	A433	doubt	3	4	v
A433_gra_p_1	A433	gratitude	7	1	p
A433_gra_p_2	A433	gratitude	7	2	p
A433_gra_p_3	A433	gratitude	7	3	p
A433_gra_p_4	A433	gratitude	7	4	p
A433_gra_v_1	A433	gratitude	7	1	v
A433_gra_v_2	A433	gratitude	7	2	v
A433_gra_v_3	A433	gratitude	7	3	v
A433_gra_v_4	A433	gratitude	7	4	v
A433_int_p_1	A433	interest_curiosity	29	1	p
A433_int_p_2	A433	interest_curiosity	29	2	p
A433_int_p_3	A433	interest_curiosity	29	3	p
A433_int_p_4	A433	interest_curiosity	29	4	p
A433_int_v_1	A433	interest_curiosity	29	1	v
A433_int_v_2	A433	interest_curiosity	29	2	v
A433_int_v_3	A433	interest_curiosity	29	3	v
A433_int_v_4	A433	interest_curiosity	29	4	v
A434_bor_p_1	A434	boredom	26	1	p
A434_bor_p_2	A434	boredom	26	2	p
A434_bor_p_3	A434	boredom	26	3	p
A434_bor_p_4	A434	boredom	26	4	p
A434_bor_v_1	A434	boredom	26	1	v
A434_bor_v_2	A434	boredom	26	2	v
A434_bor_v_3	A434	boredom	26	3	v
A434_bor_v_4	A434	boredom	26	4	v
A434_conc_p_1	A434	concentration	27	1	p
A434_conc_p_2	A434	concentration	27	2	p
A434_conc_p_3	A434	concentration	27	3	p
A434_conc_p_4	A434	concentration	27	4	p
A434_conc_v_1	A434	concentration	27	1	v
A434_conc_v_2	A434	concentration	27	2	v
A434_conc_v_3	A434	concentration	27	3	v
A434_conc_v_4	A434	concentration	27	4	v
A434_conf_p_1	A434	confusion	1	1	p
A434_conf_p_2	A434	confusion	1	2	p
A434_conf_p_3	A434	confusion	1	3	p
A434_conf_p_4	A434	confusion	1	4	p
A434_conf_v_1	A434	confusion	1	1	v
A434_conf_v_2	A434	confusion	1	2	v
A434_conf_v_3	A434	confusion	1	3	v
A434_conf_v_4	A434	confusion	1	4	v
A434_det_p_1	A434	determination	2	1	p
A434_det_p_2	A434	determination	2	2	p
A434_det_p_3	A434	determination	2	3	p
A434_det_p_4	A434	determination	2	4	p
A434_det_v_1	A434	determination	2	1	v
A434_det_v_2	A434	determination	2	2	v
A434_det_v_3	A434	determination	2	3	v
A434_det_v_4	A434	determination	2	4	v
A434_disa_p_1	A434	disappointment	37	1	p
A434_disa_p_2	A434	disappointment	37	2	p
A434_disa_p_3	A434	disappointment	37	3	p
A434_disa_p_4	A434	disappointment	37	4	p
A434_disa_v_1	A434	disappointment	37	1	v
A434_disa_v_2	A434	disappointment	37	2	v
A434_disa_v_3	A434	disappointment	37	3	v
A434_disa_v_4	A434	disappointment	37	4	v
A434_dou_p_1	A434	doubt	3	1	p
A434_dou_p_2	A434	doubt	3	2	p
A434_dou_p_3	A434	doubt	3	3	p
A434_dou_p_4	A434	doubt	3	4	p
A434_dou_v_1	A434	doubt	3	1	v
A434_dou_v_2	A434	doubt	3	2	v
A434_dou_v_3	A434	doubt	3	3	v
A434_dou_v_4	A434	doubt	3	4	v
A434_gra_p_1	A434	gratitude	7	1	p
A434_gra_p_2	A434	gratitude	7	2	p
A434_gra_p_3	A434	gratitude	7	3	p
A434_gra_p_4	A434	gratitude	7	4	p
A434_gra_v_1	A434	gratitude	7	1	v
A434_gra_v_2	A434	gratitude	7	2	v
A434_gra_v_3	A434	gratitude	7	3	v
A434_gra_v_4	A434	gratitude	7	4	v
A434_int_p_1	A434	interest_curiosity	29	1	p
A434_int_p_2	A434	interest_curiosity	29	2	p
A434_int_p_3	A434	interest_curiosity	29	3	p
A434_int_p_4	A434	interest_curiosity	29	4	p
A434_int_v_1	A434	interest_curiosity	29	1	v
A434_int_v_2	A434	interest_curiosity	29	2	v
A434_int_v_3	A434	interest_curiosity	29	3	v
A434_int_v_4	A434	interest_curiosity	29	4	v
A435_bor_p_1	A435	boredom	26	1	p
A435_bor_p_2	A435	boredom	26	2	p
A435_bor_p_3	A435	boredom	26	3	p
A435_bor_p_4	A435	boredom	26	4	p
A435_bor_v_1	A435	boredom	26	1	v
A435_bor_v_2	A435	boredom	26	2	v
A435_bor_v_3	A435	boredom	26	3	v
A435_bor_v_4	A435	boredom	26	4	v
A435_conc_p_1	A435	concentration	27	1	p
A435_conc_p_2	A435	concentration	27	2	p
A435_conc_p_4	A435	concentration	27	4	p
A435_conc_v_1	A435	concentration	27	1	v
A435_conc_v_2	A435	concentration	27	2	v
A435_conc_v_3	A435	concentration	27	3	v
A435_conc_v_4	A435	concentration	27	4	v
A435_conf_p_1_e	A435	confusion	1	1	p
A435_conf_p_2_e	A435	confusion	1	2	p
A435_conf_p_3	A435	confusion	1	3	p
A435_conf_p_4	A435	confusion	1	4	p
A435_conf_v_1	A435	confusion	1	1	v
A435_conf_v_2	A435	confusion	1	2	v
A435_conf_v_4	A435	confusion	1	4	v
A435_det_p_1	A435	determination	2	1	p
A435_det_p_2	A435	determination	2	2	p
A435_det_p_3	A435	determination	2	3	p
A435_det_p_4	A435	determination	2	4	p
A435_det_v_1	A435	determination	2	1	v
A435_det_v_3	A435	determination	2	3	v
A435_det_v_4	A435	determination	2	4	v
A435_disa_p_1	A435	disappointment	37	1	p
A435_disa_p_2	A435	disappointment	37	2	p
A435_disa_p_3	A435	disappointment	37	3	p
A435_disa_p_4	A435	disappointment	37	4	p
A435_disa_v_1	A435	disappointment	37	1	v
A435_disa_v_2	A435	disappointment	37	2	v
A435_disa_v_3	A435	disappointment	37	3	v
A435_disa_v_4	A435	disappointment	37	4	v
A435_dou_p_1	A435	doubt	3	1	p
A435_dou_p_2	A435	doubt	3	2	p
A435_dou_p_3	A435	doubt	3	3	p
A435_dou_p_4	A435	doubt	3	4	p
A435_dou_v_1	A435	doubt	3	1	v
A435_dou_v_2	A435	doubt	3	2	v
A435_dou_v_3	A435	doubt	3	3	v
A435_dou_v_4	A435	doubt	3	4	v
A435_gra_p_1	A435	gratitude	7	1	p
A435_gra_p_2	A435	gratitude	7	2	p
A435_gra_p_3	A435	gratitude	7	3	p
A435_gra_p_4	A435	gratitude	7	4	p
A435_gra_v_1	A435	gratitude	7	1	v
A435_gra_v_2	A435	gratitude	7	2	v
A435_gra_v_3	A435	gratitude	7	3	v
A435_gra_v_4	A435	gratitude	7	4	v
A435_int_p_1	A435	interest_curiosity	29	1	p
A435_int_p_2	A435	interest_curiosity	29	2	p
A435_int_p_3	A435	interest_curiosity	29	3	p
A435_int_p_4	A435	interest_curiosity	29	4	p
A435_int_v_1	A435	interest_curiosity	29	1	v
A435_int_v_2	A435	interest_curiosity	29	2	v
A435_int_v_3	A435	interest_curiosity	29	3	v
A435_int_v_4	A435	interest_curiosity	29	4	v
A437_bor_p_1	A437	boredom	26	1	p
A437_bor_p_2	A437	boredom	26	2	p
A437_bor_p_3_e	A437	boredom	26	3	p
A437_bor_p_4	A437	boredom	26	4	p
A437_bor_v_1	A437	boredom	26	1	v
A437_bor_v_2	A437	boredom	26	2	v
A437_bor_v_3	A437	boredom	26	3	v
A437_bor_v_4	A437	boredom	26	4	v
A437_conc_p_1	A437	concentration	27	1	p
A437_conc_p_2	A437	concentration	27	2	p
A437_conc_p_3	A437	concentration	27	3	p
A437_conc_p_4	A437	concentration	27	4	p
A437_conc_v_1	A437	concentration	27	1	v
A437_conc_v_3	A437	concentration	27	3	v
A437_conc_v_4	A437	concentration	27	4	v
A437_conf_p_1	A437	confusion	1	1	p
A437_conf_p_2	A437	confusion	1	2	p
A437_conf_p_3	A437	confusion	1	3	p
A437_conf_p_4_e	A437	confusion	1	4	p
A437_conf_v_1	A437	confusion	1	1	v
A437_conf_v_2	A437	confusion	1	2	v
A437_conf_v_3	A437	confusion	1	3	v
A437_conf_v_4	A437	confusion	1	4	v
A437_det_p_1	A437	determination	2	1	p
A437_det_p_2	A437	determination	2	2	p
A437_det_p_3	A437	determination	2	3	p
A437_det_p_4	A437	determination	2	4	p
A437_det_v_1	A437	determination	2	1	v
A437_det_v_2	A437	determination	2	2	v
A437_det_v_3	A437	determination	2	3	v
A437_det_v_4	A437	determination	2	4	v
A437_disa_p_1	A437	disappointment	37	1	p
A437_disa_p_2	A437	disappointment	37	2	p
A437_disa_p_3	A437	disappointment	37	3	p
A437_disa_p_4	A437	disappointment	37	4	p
A437_disa_v_1	A437	disappointment	37	1	v
A437_disa_v_2	A437	disappointment	37	2	v
A437_disa_v_3	A437	disappointment	37	3	v
A437_disa_v_4	A437	disappointment	37	4	v
A437_dou_p_1	A437	doubt	3	1	p
A437_dou_p_2	A437	doubt	3	2	p
A437_dou_p_3_e	A437	doubt	3	3	p
A437_dou_p_4	A437	doubt	3	4	p
A437_dou_v_1	A437	doubt	3	1	v
A437_dou_v_2	A437	doubt	3	2	v
A437_dou_v_3	A437	doubt	3	3	v
A437_dou_v_4	A437	doubt	3	4	v
A437_gra_p_1	A437	gratitude	7	1	p
A437_gra_p_2	A437	gratitude	7	2	p
A437_gra_p_3	A437	gratitude	7	3	p
A437_gra_p_4	A437	gratitude	7	4	p
A437_gra_v_1	A437	gratitude	7	1	v
A437_gra_v_2	A437	gratitude	7	2	v
A437_gra_v_3	A437	gratitude	7	3	v
A437_gra_v_4	A437	gratitude	7	4	v
A437_int_p_1	A437	interest_curiosity	29	1	p
A437_int_p_2	A437	interest_curiosity	29	2	p
A437_int_p_3	A437	interest_curiosity	29	3	p
A437_int_p_4	A437	interest_curiosity	29	4	p
A437_int_v_1	A437	interest_curiosity	29	1	v
A437_int_v_2	A437	interest_curiosity	29	2	v
A437_int_v_3	A437	interest_curiosity	29	3	v
A437_int_v_4	A437	interest_curiosity	29	4	v
A438_bor_p_1	A438	boredom	26	1	p
A438_bor_p_2_e	A438	boredom	26	2	p
A438_bor_p_3	A438	boredom	26	3	p
A438_bor_p_4_e	A438	boredom	26	4	p
A438_bor_v_1	A438	boredom	26	1	v
A438_bor_v_2	A438	boredom	26	2	v
A438_bor_v_3	A438	boredom	26	3	v
A438_bor_v_4	A438	boredom	26	4	v
